frame,time_seconds,mean_abs_difference,changed_fraction_ge_12
852,14.183333,0.150625,0.000417
853,14.2,0.270833,0.000278
854,14.216667,0.305972,0.000278
855,14.233333,0.199653,0.000486
856,14.25,0.21,0.000278
857,14.266667,0.179167,0.000278
858,14.283333,0.263194,0.0
859,14.3,0.055486,0.0
860,14.316667,0.083611,0.0
861,14.333333,0.070278,0.0
862,14.35,0.095694,0.0
863,14.366667,0.216667,0.0
864,14.383333,0.187222,0.0
865,14.4,0.171944,0.0
866,14.416667,0.272083,0.0
867,14.433333,0.163819,0.0
868,14.45,0.197569,0.0
869,14.466667,0.175972,0.0
870,14.483333,0.285278,0.0
871,14.5,0.090208,0.0
872,14.516667,0.112986,6.9e-05
873,14.533333,0.125556,0.0
874,14.55,0.133403,0.000139
875,14.566667,0.239028,0.0
876,14.583333,0.199167,0.0
877,14.6,0.184653,0.0
878,14.616667,0.280625,0.0
879,14.633333,0.121042,0.0
880,14.65,0.149583,0.0
881,14.666667,0.102917,0.0
882,14.683333,0.206806,0.0
883,14.7,0.082014,0.0
884,14.716667,0.095208,0.0
885,14.733333,0.103194,0.0
886,14.75,0.14625,0.0
887,14.766667,0.211181,0.0
888,14.783333,0.189097,0.0
889,14.8,0.141806,0.0
890,14.816667,0.23,0.0
891,14.833333,0.173264,0.0
892,14.85,0.172986,0.0
893,14.866667,0.142986,0.0
894,14.883333,0.264861,0.0
895,14.9,0.110278,6.9e-05
896,14.916667,0.119861,0.0
897,14.933333,0.129792,0.000417
898,14.95,0.195972,0.000278
899,14.966667,0.143125,0.000417
900,14.983333,0.124792,0.000347
901,15.0,0.299931,0.000139
902,15.016667,0.099444,0.0
903,15.033333,0.245694,6.9e-05
904,15.05,0.191042,0.000139
905,15.066667,0.193403,0.000208
906,15.083333,0.290903,0.000278
907,15.1,0.077778,0.000278
908,15.116667,0.077431,0.000208
909,15.133333,0.073889,0.000208
910,15.15,0.080694,0.001042
911,15.166667,0.072986,0.001319
912,15.183333,0.057639,0.001042
913,15.2,0.070486,0.001597
914,15.216667,43.719028,0.803889
915,15.233333,0.213403,0.002014
916,15.25,1.938819,0.024861
917,15.266667,0.209514,0.001597
918,15.283333,1.978819,0.022639
919,15.3,0.131111,0.001042
920,15.316667,0.162083,0.000972
921,15.333333,1.999306,0.023819
922,15.35,0.273264,0.000972
923,15.366667,1.997014,0.022153
924,15.383333,0.262431,0.000694
925,15.4,0.201528,0.000625
926,15.416667,2.008958,0.022292
927,15.433333,3.254583,0.045694
928,15.45,1.600833,0.023542
929,15.466667,2.387153,0.034028
930,15.483333,2.859375,0.037292
931,15.5,4.232361,0.059444
932,15.516667,0.126319,0.0
933,15.533333,4.315069,0.078681
934,15.55,1.773472,0.028056
935,15.566667,3.237778,0.046806
936,15.583333,1.473472,0.024167
937,15.6,2.224653,0.029792
938,15.616667,4.867153,0.083194
939,15.633333,3.155278,0.035903
940,15.65,4.125208,0.073333
941,15.666667,1.873611,0.024583
942,15.683333,3.779306,0.063333
943,15.7,1.463056,0.021875
944,15.716667,2.467569,0.036875
945,15.733333,2.371319,0.039444
946,15.75,1.365625,0.026944
947,15.766667,1.972847,0.034931
948,15.783333,1.287917,0.019028
949,15.8,1.512847,0.028056
950,15.816667,1.381597,0.020069
951,15.833333,1.269444,0.027431
952,15.85,1.017847,0.017778
953,15.866667,2.849722,0.049306
954,15.883333,3.665764,0.068264
955,15.9,2.356111,0.051806
956,15.916667,3.008056,0.063472
957,15.933333,3.309097,0.071667
958,15.95,5.993472,0.164583
959,15.966667,2.765,0.057222
960,15.983333,1.756042,0.042431
961,16.0,2.293681,0.048681
962,16.016667,5.691458,0.127639
963,16.033333,3.590764,0.079861
964,16.05,4.264236,0.100417
965,16.066667,3.056181,0.066667
966,16.083333,3.420972,0.077986
967,16.1,2.444722,0.061944
968,16.116667,3.000486,0.070417
969,16.133333,2.735208,0.057222
970,16.15,2.015764,0.049375
971,16.166667,2.206042,0.052986
972,16.183333,1.656389,0.031875
973,16.2,2.069028,0.048819
974,16.216667,1.461597,0.024097
975,16.233333,1.526806,0.0325
976,16.25,1.284514,0.024306
977,16.266667,1.18125,0.015694
978,16.283333,0.914514,0.0175
979,16.3,1.173819,0.015139
980,16.316667,0.693611,0.009375
981,16.333333,1.066944,0.014444
982,16.35,1.194931,0.005694
983,16.366667,0.677778,0.007014
984,16.383333,1.124792,0.010347
985,16.4,0.700694,0.009861
986,16.416667,0.536042,0.000417
987,16.433333,1.140208,0.012639
988,16.45,0.446389,0.000139
989,16.466667,1.082778,0.009097
990,16.483333,0.495903,0.0
991,16.5,2.672847,0.061667
992,16.516667,2.684097,0.061319
993,16.533333,2.897778,0.060833
994,16.55,1.903819,0.045417
995,16.566667,2.233056,0.055764
996,16.583333,1.650347,0.038403
997,16.6,1.919167,0.045069
998,16.616667,1.666319,0.038264
999,16.633333,1.415972,0.030278
1000,16.65,1.204792,0.026597
1001,16.666667,1.297153,0.026736
1002,16.683333,0.919792,0.016181
1003,16.7,1.191667,0.027361
1004,16.716667,3.618125,0.081736
1005,16.733333,3.050972,0.075903
1006,16.75,2.793194,0.070278
1007,16.766667,2.668333,0.068194
1008,16.783333,2.001458,0.055417
1009,16.8,2.501458,0.052292
1010,16.816667,1.774514,0.04875
1011,16.833333,7.893194,0.188125
1012,16.85,1.612986,0.036181
1013,16.866667,1.334583,0.036181
1014,16.883333,1.400417,0.032569
1015,16.9,1.112708,0.028403
1016,16.916667,0.872847,0.012778
1017,16.933333,1.103542,0.025208
1018,16.95,0.854236,0.018611
1019,16.966667,0.845139,0.013681
1020,16.983333,0.618681,0.011389
1021,17.0,0.129861,0.000278
1022,17.016667,0.020556,0.0
1023,17.033333,0.583958,0.009306
1024,17.05,0.897083,0.019097
1025,17.066667,3.092708,0.079236
1026,17.083333,2.371528,0.068194
1027,17.1,2.644097,0.071528
1028,17.116667,2.138056,0.053264
1029,17.133333,1.88375,0.049167
1030,17.15,1.903472,0.059722
1031,17.166667,1.906528,0.055694
1032,17.183333,1.431389,0.035556
1033,17.2,1.409028,0.040764
1034,17.216667,1.390972,0.035833
1035,17.233333,1.118125,0.026736
1036,17.25,1.174653,0.030139
1037,17.266667,1.148264,0.028125
1038,17.283333,0.573472,0.004722
1039,17.3,0.855764,0.015764
1040,17.316667,0.879444,0.018819
1041,17.333333,0.598958,0.009792
1042,17.35,0.557847,0.004375
1043,17.366667,0.610694,0.007083
1044,17.383333,0.608542,0.007569
1045,17.4,0.342014,0.001389
1046,17.416667,0.612778,0.011389
1047,17.433333,0.290486,0.000139
1048,17.45,0.325347,0.000417
1049,17.466667,0.304792,0.000139
1050,17.483333,0.32875,0.000417
1051,17.5,0.325764,0.000417
1052,17.516667,0.404097,0.001528
1053,17.533333,0.054306,0.000139
1054,17.55,0.312361,0.000417
1055,17.566667,0.325486,0.000833
1056,17.583333,0.045417,0.000208
1057,17.6,0.343333,0.001875
1058,17.616667,0.06125,6.9e-05
1059,17.633333,0.055278,0.0
1060,17.65,0.369028,0.001111
1061,17.666667,0.030833,0.000139
1062,17.683333,0.04,6.9e-05
1063,17.7,0.339236,0.000278
1064,17.716667,0.089722,6.9e-05
1065,17.733333,0.024861,0.000139
1066,17.75,0.027569,0.000139
1067,17.766667,0.051736,6.9e-05
1068,17.783333,0.361319,0.000139
1069,17.8,0.028611,6.9e-05
1070,17.816667,0.018472,6.9e-05
1071,17.833333,0.014583,0.0
1072,17.85,0.039861,0.0
1073,17.866667,0.014861,6.9e-05
1074,17.883333,0.020417,6.9e-05
1075,17.9,0.0125,0.000139
1076,17.916667,0.019931,0.0
1077,17.933333,3.034514,0.085972
1078,17.95,2.866667,0.083472
1079,17.966667,2.660278,0.082986
1080,17.983333,2.134861,0.0775
1081,18.0,1.639931,0.045486
1082,18.016667,1.653819,0.047361
1083,18.033333,1.400347,0.034444
1084,18.05,1.402569,0.037986
1085,18.066667,1.129375,0.02375
1086,18.083333,1.127639,0.022083
1087,18.1,1.143889,0.030486
1088,18.116667,0.885903,0.012083
1089,18.133333,0.867361,0.010347
1090,18.15,3.114583,0.099028
1091,18.166667,3.023056,0.094722
1092,18.183333,2.526389,0.083333
1093,18.2,2.222569,0.078194
1094,18.216667,2.133056,0.073403
1095,18.233333,1.875625,0.058125
1096,18.25,1.905764,0.061806
1097,18.266667,1.665486,0.051667
1098,18.283333,1.537917,0.041806
1099,18.3,1.442153,0.039236
1100,18.316667,1.543264,0.044236
1101,18.333333,1.26375,0.026111
1102,18.35,0.988472,0.014653
1103,18.366667,1.348472,0.032361
1104,18.383333,0.999097,0.010139
1105,18.4,0.705694,0.001667
1106,18.416667,1.086736,0.017083
1107,18.433333,0.664722,0.002083
1108,18.45,0.722569,0.001111
1109,18.466667,0.743264,0.002014
1110,18.483333,0.431389,0.0
1111,18.5,0.721806,0.002431
1112,18.516667,0.388819,0.0
1113,18.533333,0.395069,0.0
1114,18.55,0.768542,0.001597
1115,18.566667,0.399653,0.0
1116,18.583333,0.095069,0.0
1117,18.6,0.391806,0.0
1118,18.616667,0.388611,0.0
1119,18.633333,0.359444,0.0
1120,18.65,0.048472,0.0
1121,18.666667,0.366319,0.0
1122,18.683333,0.099583,0.0
1123,18.7,0.375278,0.0
1124,18.716667,0.065833,0.0
1125,18.733333,0.041667,0.0
1126,18.75,0.432361,0.0
1127,18.766667,0.042014,0.0
1128,18.783333,0.059722,0.0
1129,18.8,0.311875,0.0
1130,18.816667,0.076319,0.0
1131,18.833333,0.030833,0.0
1132,18.85,0.034306,0.0
1133,18.866667,0.039167,0.0
1134,18.883333,0.359097,0.0
1135,18.9,0.005417,0.0
1136,18.916667,0.010694,0.0
1137,18.933333,0.007847,0.0
1138,18.95,0.015556,0.0
1139,18.966667,0.002083,0.0
1140,18.983333,0.005069,0.0
1141,19.0,0.080764,0.0
1142,19.016667,0.001181,0.0
1143,19.033333,0.005764,0.0
1144,19.05,0.018056,0.0
1145,19.066667,0.326597,0.0
1146,19.083333,0.044167,0.0
1147,19.1,0.015486,0.0
1148,19.116667,0.013819,0.0
1149,19.133333,3.301806,0.109236
1150,19.15,3.121667,0.106458
1151,19.166667,4.545,0.140069
1152,19.183333,4.354931,0.139514
1153,19.2,4.321667,0.138681
1154,19.216667,0.014236,0.0
1155,19.233333,0.014028,0.0
1156,19.25,5.069931,0.150972
1157,19.266667,3.702014,0.116667
1158,19.283333,4.968611,0.145486
1159,19.3,4.531528,0.135486
1160,19.316667,0.026944,0.0
1161,19.333333,0.108681,0.0
1162,19.35,0.026806,0.0
1163,19.366667,5.36,0.134167
1164,19.383333,4.232292,0.122431
1165,19.4,3.816875,0.115139
1166,19.416667,3.130069,0.101736
1167,19.433333,0.048403,0.0
1168,19.45,7.092778,0.163125
1169,19.466667,4.912708,0.144236
1170,19.483333,3.674028,0.118194
1171,19.5,5.375694,0.149167
1172,19.516667,0.042292,0.0
1173,19.533333,0.060486,0.0
1174,19.55,3.898889,0.121389
1175,19.566667,4.565278,0.133819
1176,19.583333,0.815347,0.008194
1177,19.6,5.700486,0.153542
1178,19.616667,0.047014,0.0
1179,19.633333,0.058819,0.0
1180,19.65,7.746597,0.189167
1181,19.666667,0.049306,0.0
1182,19.683333,4.528542,0.140486
1183,19.7,4.329167,0.129861
1184,19.716667,0.009444,0.0
1185,19.733333,0.01875,0.0
1186,19.75,6.179028,0.171875
1187,19.766667,6.557847,0.179375
1188,19.783333,2.905764,0.102361
1189,19.8,2.899514,0.101319
1190,19.816667,0.086875,0.0
1191,19.833333,1.625,0.043889
1192,19.85,3.695556,0.126319
1193,19.866667,2.081319,0.073125
1194,19.883333,1.48625,0.030833
1195,19.9,1.622083,0.039028
1196,19.916667,0.023889,0.0
1197,19.933333,0.073472,0.0
1198,19.95,0.094583,0.0
1199,19.966667,3.184444,0.107361
1200,19.983333,1.092986,0.010625
1201,20.0,0.715833,0.001458
1202,20.016667,1.140069,0.008611
1203,20.033333,0.811875,0.0075
1204,20.05,2.089167,0.056042
1205,20.066667,0.619028,0.000486
1206,20.083333,4.099792,0.132639
1207,20.1,5.347917,0.159167
1208,20.116667,0.042708,0.0
1209,20.133333,0.049306,0.0
1210,20.15,6.902083,0.200278
1211,20.166667,3.250903,0.105
1212,20.183333,7.722292,0.224792
1213,20.2,5.619236,0.173819
1214,20.216667,0.087778,0.0
1215,20.233333,0.085417,0.0
1216,20.25,0.0825,0.0
1217,20.266667,9.918889,0.26125
1218,20.283333,4.281042,0.142917
1219,20.3,4.406875,0.145347
1220,20.316667,8.248056,0.230972
1221,20.333333,6.016458,0.174722
1222,20.35,10.333333,0.257639
1223,20.366667,6.117708,0.179861
1224,20.383333,4.014861,0.132569
1225,20.4,5.369444,0.160347
1226,20.416667,0.076111,0.0
1227,20.433333,0.082153,0.0
1228,20.45,0.066597,0.0
1229,20.466667,0.1125,0.0
1230,20.483333,3.984375,0.123542
1231,20.5,4.407708,0.128194
1232,20.516667,0.056667,0.0
1233,20.533333,6.297569,0.162917
1234,20.55,0.012639,0.0
1235,20.566667,0.041944,0.0
1236,20.583333,9.719167,0.243056
1237,20.6,0.011111,0.0
1238,20.616667,0.011944,0.0
1239,20.633333,0.053125,0.0
1240,20.65,0.035208,0.0
1241,20.666667,0.038333,0.0
1242,20.683333,0.019097,0.0
1243,20.7,0.025417,0.0
1244,20.716667,0.002014,0.0
1245,20.733333,0.000556,0.0
1246,20.75,0.000347,0.0
1247,20.766667,0.001736,0.0
1248,20.783333,0.000347,0.0
1249,20.8,0.0,0.0
1250,20.816667,0.000278,0.0
1251,20.833333,0.001389,0.0
1252,20.85,0.0,0.0
1253,20.866667,6.9e-05,0.0
1254,20.883333,0.000486,0.0
1255,20.9,0.001736,0.0
1256,20.916667,0.036736,0.0
1257,20.933333,0.105556,0.0
1258,20.95,2.115556,0.052778
1259,20.966667,2.064097,0.041875
1260,20.983333,0.004514,0.0
1261,21.0,0.101875,0.0
1262,21.016667,0.006458,0.0
1263,21.033333,0.021667,0.0
1264,21.05,0.012083,0.0
1265,21.066667,0.005486,0.0
1266,21.083333,0.000556,0.0
1267,21.1,0.002847,0.0
1268,21.116667,1.527361,0.022917
1269,21.133333,3.761042,0.118264
1270,21.15,19.522153,0.325278
1271,21.166667,0.8625,0.002569
1272,21.183333,13.743611,0.269514
1273,21.2,3.307292,0.106736
1274,21.216667,0.032569,0.0
1275,21.233333,0.038958,0.0
1276,21.25,6.004653,0.189444
1277,21.266667,2.764583,0.07875
1278,21.283333,1.312639,0.014653
1279,21.3,1.374514,0.015764
1280,21.316667,2.853819,0.096319
1281,21.333333,1.307083,0.018472
1282,21.35,0.739444,0.004444
1283,21.366667,1.267222,0.013889
1284,21.383333,0.71625,0.002361
1285,21.4,0.816389,0.002222
1286,21.416667,0.028681,0.0
1287,21.433333,0.049028,0.0
1288,21.45,0.717569,0.001458
1289,21.466667,0.749792,0.003194
1290,21.483333,1.390139,0.018889
1291,21.5,0.072847,0.0
1292,21.516667,0.086111,0.0
1293,21.533333,1.295486,0.016597
1294,21.55,0.652431,0.004028
1295,21.566667,0.065625,0.0
1296,21.583333,0.673611,0.005139
1297,21.6,0.081667,0.0
1298,21.616667,0.060208,0.0
1299,21.633333,0.039306,0.0
1300,21.65,0.670139,0.00125
1301,21.666667,0.044861,0.0
1302,21.683333,0.675903,0.00125
1303,21.7,0.032222,0.0
1304,21.716667,0.030069,0.0
1305,21.733333,0.051667,0.0
1306,21.75,0.730972,0.002292
1307,21.766667,0.041944,0.0
1308,21.783333,0.023333,0.0
1309,21.8,0.075556,0.0
1310,21.816667,0.003542,0.0
1311,21.833333,0.002153,0.0
1312,21.85,0.001458,0.0
1313,21.866667,0.004514,0.0
1314,21.883333,0.017014,0.0
1315,21.9,0.036528,0.0
1316,21.916667,0.739375,0.003194
1317,21.933333,0.055625,0.0
1318,21.95,0.001042,0.0
1319,21.966667,0.003125,0.0
1320,21.983333,0.002222,0.0
1321,22.0,0.083889,0.0
1322,22.016667,0.003611,0.0
1323,22.033333,0.020625,0.000278
1324,22.05,0.011042,0.0
1325,22.066667,0.025417,0.0
1326,22.083333,0.000764,0.0
1327,22.1,0.000278,0.0
1328,22.116667,0.002431,0.0
1329,22.133333,0.001736,0.0
1330,22.15,0.0,0.0
1331,22.166667,0.000208,0.0
1332,22.183333,0.000556,0.0
1333,22.2,0.000486,0.0
1334,22.216667,0.0,0.0
1335,22.233333,0.0,0.0
1336,22.25,0.0,0.0
1337,22.266667,0.000278,0.0
1338,22.283333,0.0,0.0
1339,22.3,0.0,0.0
1340,22.316667,0.0,0.0
1341,22.333333,0.000208,0.0
1342,22.35,0.001389,0.0
1343,22.366667,0.000903,0.0
1344,22.383333,0.001181,0.0
1345,22.4,0.002083,0.0
1346,22.416667,0.000694,0.0
1347,22.433333,0.001875,0.0
1348,22.45,0.000972,0.0
1349,22.466667,0.001181,0.0
1350,22.483333,0.001528,0.0
1351,22.5,0.001181,0.0
1352,22.516667,0.0,0.0
1353,22.533333,0.001111,0.0
1354,22.55,0.001944,0.0
1355,22.566667,0.001111,0.0
1356,22.583333,0.004861,0.000139
1357,22.6,0.000903,0.0
1358,22.616667,0.028403,0.0
1359,22.633333,0.691389,0.006667
1360,22.65,0.012917,0.0
1361,22.666667,0.029792,0.0
1362,22.683333,0.675139,0.003958
1363,22.7,0.697847,0.005417
1364,22.716667,0.051181,0.0
1365,22.733333,0.656667,0.005
1366,22.75,0.056597,0.0
1367,22.766667,0.621042,0.003889
1368,22.783333,0.685069,0.005625
1369,22.8,0.056319,0.0
1370,22.816667,0.685139,0.002222
1371,22.833333,0.732917,0.000417
1372,22.85,0.764653,0.002986
1373,22.866667,0.732222,0.002847
1374,22.883333,0.697986,0.005764
1375,22.9,0.739792,0.007361
1376,22.916667,0.672014,0.003958
1377,22.933333,0.670278,0.005833
1378,22.95,0.654375,0.004097
1379,22.966667,0.688125,0.004792
1380,22.983333,0.693264,0.001597
1381,23.0,0.757014,0.000833
1382,23.016667,0.712222,0.002153
1383,23.033333,0.751111,0.002083
1384,23.05,0.753472,0.006944
1385,23.066667,1.289931,0.018194
1386,23.083333,0.674514,0.005069
1387,23.1,0.652569,0.004028
1388,23.116667,0.689444,0.005694
1389,23.133333,1.372778,0.019653
1390,23.15,0.754167,0.003403
1391,23.166667,0.750556,0.002153
1392,23.183333,0.749583,0.007222
1393,23.2,1.307083,0.017778
1394,23.216667,0.652083,0.004306
1395,23.233333,1.322292,0.014792
1396,23.25,0.686528,0.002639
1397,23.266667,0.735625,0.001319
1398,23.283333,1.476458,0.02375
1399,23.3,0.751389,0.006042
1400,23.316667,0.037361,0.0
1401,23.333333,1.936875,0.034028
1402,23.35,1.328542,0.014792
1403,23.366667,0.75625,0.004375
1404,23.383333,1.391667,0.017222
1405,23.4,1.431875,0.023056
1406,23.416667,0.036667,0.0
1407,23.433333,0.074167,0.0
1408,23.45,1.915278,0.033056
1409,23.466667,1.344167,0.014722
1410,23.483333,2.126597,0.059167
1411,23.5,1.411597,0.021319
1412,23.516667,0.050764,0.0
1413,23.533333,0.060972,0.0
1414,23.55,3.362639,0.085
1415,23.566667,0.028542,0.0
1416,23.583333,2.140764,0.059236
1417,23.6,2.077014,0.047431
1418,23.616667,0.04,0.0
1419,23.633333,0.053264,0.0
1420,23.65,3.803194,0.119931
1421,23.666667,1.46375,0.022014
1422,23.683333,2.517014,0.056944
1423,23.7,1.875139,0.028819
1424,23.716667,0.116875,0.0
1425,23.733333,3.816528,0.122431
1426,23.75,1.877917,0.026667
1427,23.766667,1.978819,0.052292
1428,23.783333,2.497847,0.070208
1429,23.8,1.889306,0.029236
1430,23.816667,1.971042,0.053194
1431,23.833333,1.936597,0.041667
1432,23.85,1.795139,0.030556
1433,23.866667,2.470069,0.081042
1434,23.883333,1.924792,0.043889
1435,23.9,1.786458,0.029028
1436,23.916667,0.054514,0.0
1437,23.933333,3.685139,0.122917
1438,23.95,1.746597,0.028264
1439,23.966667,2.387431,0.068889
1440,23.983333,1.984236,0.051389
1441,24.0,1.827222,0.030625
1442,24.016667,0.029722,0.0
1443,24.033333,3.538194,0.119236
1444,24.05,1.756319,0.033125
1445,24.066667,2.327847,0.056389
1446,24.083333,1.915278,0.057222
1447,24.1,1.711806,0.031875
1448,24.116667,1.664097,0.025903
1449,24.133333,1.870903,0.053889
1450,24.15,2.280972,0.067083
1451,24.166667,1.748403,0.029931
1452,24.183333,1.797639,0.052847
1453,24.2,1.774861,0.041111
1454,24.216667,1.625486,0.029722
1455,24.233333,1.645,0.0375
1456,24.25,2.311667,0.071389
1457,24.266667,1.497847,0.024583
1458,24.283333,1.613194,0.034861
1459,24.3,1.770417,0.045833
1460,24.316667,0.021806,0.0
1461,24.333333,3.193403,0.114792
1462,24.35,1.654236,0.041597
1463,24.366667,1.414514,0.021319
1464,24.383333,1.435278,0.017222
1465,24.4,1.581528,0.046389
1466,24.416667,1.476319,0.024375
1467,24.433333,1.859792,0.045625
1468,24.45,1.580903,0.048819
1469,24.466667,1.493056,0.025903
1470,24.483333,1.340208,0.015764
1471,24.5,1.521528,0.047014
1472,24.516667,1.908958,0.055278
1473,24.533333,1.381181,0.01875
1474,24.55,1.460347,0.042292
1475,24.566667,1.070903,0.015069
1476,24.583333,1.763681,0.038264
1477,24.6,1.423056,0.030139
1478,24.616667,1.586597,0.041528
1479,24.633333,1.39625,0.021528
1480,24.65,1.827083,0.050903
1481,24.666667,1.611111,0.041667
1482,24.683333,1.688819,0.035556
1483,24.7,1.337153,0.025556
1484,24.716667,0.039375,0.0
1485,24.733333,2.972986,0.102292
1486,24.75,0.856667,0.004931
1487,24.766667,1.871111,0.065556
1488,24.783333,1.223194,0.02
1489,24.8,1.619514,0.049236
1490,24.816667,1.799097,0.059028
1491,24.833333,1.155625,0.017847
1492,24.85,1.636597,0.059792
1493,24.866667,1.661111,0.050069
1494,24.883333,1.22875,0.015278
1495,24.9,1.735208,0.065069
1496,24.916667,1.732708,0.039306
1497,24.933333,1.215486,0.016389
1498,24.95,1.770486,0.065694
1499,24.966667,1.264861,0.020556
1500,24.983333,1.650208,0.048819
1501,25.0,1.729792,0.054306
1502,25.016667,1.122014,0.015486
1503,25.033333,1.582569,0.055556
1504,25.05,1.58625,0.047014
1505,25.066667,1.158264,0.014861
1506,25.083333,1.620833,0.059444
1507,25.1,1.437917,0.032292
1508,25.116667,1.107361,0.016528
1509,25.133333,1.638403,0.056111
1510,25.15,1.409028,0.028056
1511,25.166667,1.113333,0.022847
1512,25.183333,1.522778,0.048681
1513,25.2,1.444514,0.028819
1514,25.216667,0.017361,0.0
1515,25.233333,2.5025,0.085139
1516,25.25,1.138333,0.01375
1517,25.266667,1.558125,0.057778
1518,25.283333,1.396667,0.031597
1519,25.3,1.098819,0.017014
1520,25.316667,1.600139,0.056319
1521,25.333333,1.391528,0.028264
1522,25.35,1.085556,0.023403
1523,25.366667,1.506875,0.048472
1524,25.383333,1.369375,0.028264
1525,25.4,2.483056,0.083264
1526,25.416667,0.077222,0.0
1527,25.433333,2.365139,0.076944
1528,25.45,0.035278,0.0
1529,25.466667,1.335347,0.028056
1530,25.483333,1.059097,0.016319
1531,25.5,1.449792,0.051181
1532,25.516667,0.075625,0.0
1533,25.533333,3.401736,0.102847
1534,25.55,1.409028,0.028056
1535,25.566667,1.140972,0.027708
1536,25.583333,1.498264,0.043333
1537,25.6,1.445,0.032778
1538,25.616667,1.308194,0.034375
1539,25.633333,1.475764,0.033542
1540,25.65,1.529028,0.045069
1541,25.666667,1.254792,0.030972
1542,25.683333,1.485556,0.031389
1543,25.7,1.221042,0.025694
1544,25.716667,0.036875,0.0
1545,25.733333,2.861806,0.097986
1546,25.75,1.281736,0.035
1547,25.766667,1.594444,0.049306
1548,25.783333,1.540833,0.038819
1549,25.8,1.269167,0.038264
1550,25.816667,1.555833,0.036667
1551,25.833333,1.500972,0.046458
1552,25.85,1.303056,0.034722
1553,25.866667,1.367847,0.030486
1554,25.883333,1.548819,0.054236
1555,25.9,1.156736,0.026806
1556,25.916667,0.054583,0.0
1557,25.933333,2.458681,0.078889
1558,25.95,1.392292,0.042778
1559,25.966667,1.397083,0.034722
1560,25.983333,1.115972,0.032431
1561,26.0,1.334097,0.030972
1562,26.016667,1.378264,0.040694
1563,26.033333,1.097361,0.026111
1564,26.05,1.311111,0.031111
1565,26.066667,1.421042,0.0475
1566,26.083333,0.991736,0.018333
1567,26.1,1.180347,0.025764
1568,26.116667,0.034792,0.0
1569,26.133333,2.171944,0.071042
1570,26.15,1.292431,0.029375
1571,26.166667,1.250278,0.04125
1572,26.183333,1.002986,0.016736
1573,26.2,1.284028,0.030556
1574,26.216667,0.073819,0.0
1575,26.233333,2.113264,0.075694
1576,26.25,1.227153,0.035556
1577,26.266667,1.130417,0.027431
1578,26.283333,1.203194,0.022083
1579,26.3,1.552986,0.054375
1580,26.316667,0.018194,0.0
1581,26.333333,0.022569,0.0
1582,26.35,0.027222,0.0
1583,26.366667,2.058681,0.073889
1584,26.383333,1.438819,0.046736
1585,26.4,1.043681,0.011875
1586,26.416667,0.047292,0.0
1587,26.433333,3.820972,0.1275
1588,26.45,0.051944,0.0
1589,26.466667,1.041319,0.019722
1590,26.483333,1.29625,0.043125
1591,26.5,1.488542,0.047639
1592,26.516667,0.056181,0.0
1593,26.533333,3.374375,0.118958
1594,26.55,1.100764,0.021944
1595,26.566667,1.449931,0.038681
1596,26.583333,1.573472,0.055972
